year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,uid
2016,washington,asparagus,produce,asparagus,4600.0,4400.0,24102000.0,13640.0,0.5,26E2A9ADDB40A2128B13AD64985140F9342CBE0DCD04EF264742D2A4F7A12A93EE3DA16E94F43FB549E4CE84A5DDDD7412E7A28E802712BBA856535B07CECAA4
2016,california,avocados,produce,avocados,50900.0,50900.0,351240000.0,113000.0,0.5,44A735339DF1EBD44480EF65201B1AE044FAE85F3A162B1A2856D1A27A46C7FD354913DB19488FFB37D2475DD9398225C8132C77B2FC11C6A3E868DDC3DF71C6
2016,florida,avocados,produce,avocados,6000.0,6000.0,19080000.0,24100.0,0.5,07353700577D30E7BE06BED4511FE7A9EE77A8EE1255CDED9695DE8EC57E58B7EFFE395BF908BE620E29FFD4C069575551B7CB0F2602C8859AA69E68CA026AAA
2016,hawaii,avocados,produce,avocados,800.0,800.0,1934000.0,950.0,0.5,029985A9A847BA658273DF28E45220C6D97F857DD6E73DB4C8413ECD6F61A09D71C041E05691436346A5705B9D8DF40CB2B0C988A8E0EF7F47A2E69934270DA4
2016,hawaii,bananas,produce,bananas,1050.0,1050.0,5592000.0,2800.0,0.5,48C283D125C8EA60EEACE07AD4DF2C70140CC6E2715E750505C957FA781E77436C967DB4F7988685668B564CFB3CEAEF9E40E4E404C1745DCC2EF88CED705F29
2016,california,peppers,produce,bell peppers,17200.0,17100.0,226411000.0,354825.0,0.5,45D7F1C044111618ECBF0EFC7B62BE4A5E18D302FBF4ACC8D7571634675175D5FD9347F739664EF0AB1D1C85EFAEFEA8D6EE00EACB0645EBCA678C6017FD0DE0
2016,florida,peppers,produce,bell peppers,13500.0,12900.0,125962000.0,190275.0,0.5,A2087F754F07218BB779C78AB5D0459B46CD4B0298FA9E26AD2E6751870EDB7519DEA0696520F0014D689C708A9A7CCF2AC7A4BC5F3123BA91592767EC92FB6C
2016,georgia,peppers,produce,bell peppers,3300.0,3200.0,32736000.0,48000.0,0.5,1AC5CC31BC43F96FE09B09E362DFBDC62CFCD0F51C41AE0815D1688B3E3B48B739D1744851D101AFEC4C75E92207DE744423A80937CE7DB505215DB0D60E6640
2016,michigan,peppers,produce,bell peppers,1800.0,1700.0,16354000.0,22100.0,0.5,602DF55DCD8704749BDAF4238324207AD1E1B4D644784FC2C72861636DB24BEC916B75C13380BD9C6E7A26C016ACB0B6FAA2D28B22F4CD1C3819F89D5E22F1EB
2016,new jersey,peppers,produce,bell peppers,3500.0,3400.0,29520000.0,46750.0,0.5,A684E7A4D1F85A541833ADC8B7BC44289D97AEC1F369B598995C99DAAB535464572EF91388F6600F504A8FCA958134C48F60961EF15B4F0744A9EB1E2902153E
2016,new york,peppers,produce,bell peppers,1000.0,900.0,7700000.0,13050.0,0.5,82CF6896B431F35668629E683BF3CAFADD65160FFEE2B36187B6DD837BCD2BB88E7A97A0188B7E5055E9D53CB632BB431948F21C579C08DFBAA3D93D2518EE33
